intent_type,phrase,label
swear,penis,SWEAR_DIRECT
swear,penisbanger,SWEAR_DIRECT
swear,penisfucker,SWEAR_DIRECT
swear,penispuffer,SWEAR_DIRECT
swear,perversion,SWEAR_DIRECT
swear,phallic,SWEAR_DIRECT
swear,phone sex,SWEAR_DIRECT
swear,phonesex,SWEAR_DIRECT
swear,phuck,SWEAR_DIRECT
swear,phuk,SWEAR_DIRECT
swear,phuked,SWEAR_DIRECT
swear,phuking,SWEAR_DIRECT
swear,phukked,SWEAR_DIRECT
swear,phukking,SWEAR_DIRECT
swear,phuks,SWEAR_DIRECT
swear,phuq,SWEAR_DIRECT
swear,piece of shit,SWEAR_DIRECT
swear,pigfucker,SWEAR_DIRECT
swear,pikey,SWEAR_DIRECT
swear,pillowbiter,SWEAR_DIRECT
swear,pimp,SWEAR_DIRECT
swear,pimpis,SWEAR_DIRECT
swear,pinko,SWEAR_DIRECT
swear,piss,SWEAR_DIRECT
swear,piss off,SWEAR_DIRECT
swear,piss pig,SWEAR_DIRECT
swear,pissed,SWEAR_DIRECT
swear,pissed off,SWEAR_DIRECT
swear,pisser,SWEAR_DIRECT
swear,pissers,SWEAR_DIRECT
swear,pisses,SWEAR_DIRECT
swear,pisses,SWEAR_DIRECT
swear,pissflaps,SWEAR_DIRECT
swear,pissin,SWEAR_DIRECT
swear,pissin,SWEAR_DIRECT
swear,pissing,SWEAR_DIRECT
swear,pissoff,SWEAR_DIRECT
swear,pissoff,SWEAR_DIRECT
swear,piss-off,SWEAR_DIRECT
swear,pisspig,SWEAR_DIRECT
swear,playboy,SWEAR_DIRECT
swear,pleasure chest,SWEAR_DIRECT
swear,pms,SWEAR_DIRECT
swear,polack,SWEAR_DIRECT
swear,pole smoker,SWEAR_DIRECT
swear,polesmoker,SWEAR_DIRECT
swear,pollock,SWEAR_DIRECT
swear,ponyplay,SWEAR_DIRECT
swear,poof,SWEAR_DIRECT
swear,poon,SWEAR_DIRECT
swear,poonani,SWEAR_DIRECT
swear,poonany,SWEAR_DIRECT
swear,poontang,SWEAR_DIRECT
swear,poop,SWEAR_DIRECT
swear,poop chute,SWEAR_DIRECT
swear,poopchute,SWEAR_DIRECT
swear,Poopuncher,SWEAR_DIRECT
swear,porch monkey,SWEAR_DIRECT
swear,porchmonkey,SWEAR_DIRECT
swear,porn,SWEAR_DIRECT
swear,porno,SWEAR_DIRECT
swear,pornography,SWEAR_DIRECT
swear,pornos,SWEAR_DIRECT
swear,pot,SWEAR_DIRECT
swear,potty,SWEAR_DIRECT
swear,prick,SWEAR_DIRECT
swear,pricks,SWEAR_DIRECT
swear,prickteaser,SWEAR_DIRECT
swear,prig,SWEAR_DIRECT
swear,prince albert piercing,SWEAR_DIRECT
swear,prod,SWEAR_DIRECT
swear,pron,SWEAR_DIRECT
swear,prostitute,SWEAR_DIRECT
swear,prude,SWEAR_DIRECT
swear,psycho,SWEAR_DIRECT
swear,pthc,SWEAR_DIRECT
swear,pube,SWEAR_DIRECT
swear,pubes,SWEAR_DIRECT
swear,pubic,SWEAR_DIRECT
swear,pubis,SWEAR_DIRECT
swear,punani,SWEAR_DIRECT
swear,punanny,SWEAR_DIRECT
swear,punany,SWEAR_DIRECT
swear,punkass,SWEAR_DIRECT
swear,punky,SWEAR_DIRECT
swear,punta,SWEAR_DIRECT
swear,puss,SWEAR_DIRECT
swear,pusse,SWEAR_DIRECT
swear,pussi,SWEAR_DIRECT
swear,pussies,SWEAR_DIRECT
swear,pussy,SWEAR_DIRECT
swear,pussy fart,SWEAR_DIRECT
swear,pussy fart,SWEAR_DIRECT
swear,pussy palace,SWEAR_DIRECT
swear,pussy palace,SWEAR_DIRECT
swear,pussylicking,SWEAR_DIRECT
swear,pussypounder,SWEAR_DIRECT
swear,pussys,SWEAR_DIRECT
swear,pust,SWEAR_DIRECT
swear,puto,SWEAR_DIRECT
swear,queaf,SWEAR_DIRECT
swear,queaf,SWEAR_DIRECT
swear,queef,SWEAR_DIRECT
swear,queer,SWEAR_DIRECT
swear,queerbait,SWEAR_DIRECT
swear,queerhole,SWEAR_DIRECT
swear,queero,SWEAR_DIRECT
swear,queers,SWEAR_DIRECT
swear,quicky,SWEAR_DIRECT
swear,quim,SWEAR_DIRECT
swear,racy,SWEAR_DIRECT
swear,raghead,SWEAR_DIRECT
swear,raging boner,SWEAR_DIRECT
swear,rape,SWEAR_DIRECT
swear,raped,SWEAR_DIRECT
swear,raper,SWEAR_DIRECT
swear,rapey,SWEAR_DIRECT
swear,raping,SWEAR_DIRECT
swear,rapist,SWEAR_DIRECT
swear,raunch,SWEAR_DIRECT
swear,rectal,SWEAR_DIRECT
swear,rectum,SWEAR_DIRECT
swear,rectus,SWEAR_DIRECT
swear,reefer,SWEAR_DIRECT
swear,reetard,SWEAR_DIRECT
swear,reich,SWEAR_DIRECT
swear,renob,SWEAR_DIRECT
swear,retard,SWEAR_DIRECT
swear,retarded,SWEAR_DIRECT
swear,reverse cowgirl,SWEAR_DIRECT
swear,revue,SWEAR_DIRECT
swear,rimjaw,SWEAR_DIRECT
swear,rimjob,SWEAR_DIRECT
swear,rimming,SWEAR_DIRECT
swear,ritard,SWEAR_DIRECT
swear,rosy palm,SWEAR_DIRECT
swear,rosy palm and her 5 sisters,SWEAR_DIRECT
swear,rtard,SWEAR_DIRECT
swear,r-tard,SWEAR_DIRECT
swear,rubbish,SWEAR_DIRECT
swear,rum,SWEAR_DIRECT
swear,rump,SWEAR_DIRECT
swear,rumprammer,SWEAR_DIRECT
swear,ruski,SWEAR_DIRECT
swear,rusty trombone,SWEAR_DIRECT
swear,s hit,SWEAR_DIRECT
swear,s&m,SWEAR_DIRECT
swear,s.h.i.t.,SWEAR_DIRECT
swear,s.o.b.,SWEAR_DIRECT
swear,s_h_i_t,SWEAR_DIRECT
swear,s0b,SWEAR_DIRECT
swear,sadism,SWEAR_DIRECT
swear,sadist,SWEAR_DIRECT
swear,sambo,SWEAR_DIRECT
swear,sand nigger,SWEAR_DIRECT
swear,sandbar,SWEAR_DIRECT
swear,sandbar,SWEAR_DIRECT
swear,Sandler,SWEAR_DIRECT
swear,sandnigger,SWEAR_DIRECT
swear,sanger,SWEAR_DIRECT
swear,santorum,SWEAR_DIRECT
swear,sausage queen,SWEAR_DIRECT
swear,sausage queen,SWEAR_DIRECT
swear,scag,SWEAR_DIRECT
swear,scantily,SWEAR_DIRECT
swear,scat,SWEAR_DIRECT
swear,schizo,SWEAR_DIRECT
swear,schlong,SWEAR_DIRECT
swear,scissoring,SWEAR_DIRECT
swear,screw,SWEAR_DIRECT
swear,screwed,SWEAR_DIRECT
swear,screwing,SWEAR_DIRECT
swear,scroat,SWEAR_DIRECT
swear,scrog,SWEAR_DIRECT
swear,scrot,SWEAR_DIRECT
swear,scrote,SWEAR_DIRECT
swear,scrotum,SWEAR_DIRECT
swear,scrud,SWEAR_DIRECT
swear,scum,SWEAR_DIRECT
swear,seaman,SWEAR_DIRECT
swear,seamen,SWEAR_DIRECT
swear,seduce,SWEAR_DIRECT
swear,seks,SWEAR_DIRECT
swear,semen,SWEAR_DIRECT
swear,sex,SWEAR_DIRECT
swear,sexo,SWEAR_DIRECT
swear,sexual,SWEAR_DIRECT
swear,sexy,SWEAR_DIRECT
swear,sh!+,SWEAR_DIRECT
swear,sh!t,SWEAR_DIRECT
swear,sh1t,SWEAR_DIRECT
swear,s-h-1-t,SWEAR_DIRECT
swear,shag,SWEAR_DIRECT
swear,shagger,SWEAR_DIRECT
swear,shaggin,SWEAR_DIRECT
swear,shagging,SWEAR_DIRECT
swear,shamedame,SWEAR_DIRECT
swear,shaved beaver,SWEAR_DIRECT
swear,shaved pussy,SWEAR_DIRECT
swear,shemale,SWEAR_DIRECT
swear,shi+,SWEAR_DIRECT
swear,shibari,SWEAR_DIRECT
swear,shirt lifter,SWEAR_DIRECT
swear,shit,SWEAR_DIRECT
swear,s-h-i-t,SWEAR_DIRECT
swear,shit ass,SWEAR_DIRECT
swear,shit fucker,SWEAR_DIRECT
swear,shit fucker,SWEAR_DIRECT
swear,shitass,SWEAR_DIRECT
swear,shitbag,SWEAR_DIRECT
swear,shitbagger,SWEAR_DIRECT
swear,shitblimp,SWEAR_DIRECT
swear,shitbrains,SWEAR_DIRECT
swear,shitbreath,SWEAR_DIRECT
swear,shitcanned,SWEAR_DIRECT
swear,shitcunt,SWEAR_DIRECT
swear,shitdick,SWEAR_DIRECT
swear,shite,SWEAR_DIRECT
swear,shiteater,SWEAR_DIRECT
swear,shited,SWEAR_DIRECT
swear,shitey,SWEAR_DIRECT
swear,shitface,SWEAR_DIRECT
swear,shitfaced,SWEAR_DIRECT
swear,shitfuck,SWEAR_DIRECT
swear,shitfull,SWEAR_DIRECT
swear,shithead,SWEAR_DIRECT
swear,shitheads,SWEAR_DIRECT
swear,shithole,SWEAR_DIRECT
swear,shithouse,SWEAR_DIRECT
swear,shiting,SWEAR_DIRECT
swear,shitings,SWEAR_DIRECT
swear,shits,SWEAR_DIRECT
swear,shitspitter,SWEAR_DIRECT
swear,shitstain,SWEAR_DIRECT
swear,shitt,SWEAR_DIRECT
swear,shitted,SWEAR_DIRECT
swear,shitter,SWEAR_DIRECT
swear,shitters,SWEAR_DIRECT
swear,shitters,SWEAR_DIRECT
swear,shittier,SWEAR_DIRECT
swear,shittiest,SWEAR_DIRECT
swear,shitting,SWEAR_DIRECT
swear,shittings,SWEAR_DIRECT
swear,shitty,SWEAR_DIRECT
swear,shiz,SWEAR_DIRECT
swear,shiznit,SWEAR_DIRECT
swear,shota,SWEAR_DIRECT
swear,shrimping,SWEAR_DIRECT
swear,sissy,SWEAR_DIRECT
swear,skag,SWEAR_DIRECT
swear,skank,SWEAR_DIRECT
swear,skeet,SWEAR_DIRECT
swear,skullfuck,SWEAR_DIRECT
swear,slag,SWEAR_DIRECT
swear,slanteye,SWEAR_DIRECT
swear,slave,SWEAR_DIRECT
swear,sleaze,SWEAR_DIRECT
swear,sleazy,SWEAR_DIRECT
swear,slope,SWEAR_DIRECT
swear,slope,SWEAR_DIRECT
swear,slut,SWEAR_DIRECT
swear,slut bucket,SWEAR_DIRECT
swear,slut bucket,SWEAR_DIRECT
swear,slutbag,SWEAR_DIRECT
swear,slutdumper,SWEAR_DIRECT
swear,slutkiss,SWEAR_DIRECT
swear,sluts,SWEAR_DIRECT
swear,smartass,SWEAR_DIRECT
swear,smartasses,SWEAR_DIRECT
swear,smeg,SWEAR_DIRECT
swear,smegma,SWEAR_DIRECT
swear,smut,SWEAR_DIRECT
swear,smutty,SWEAR_DIRECT
swear,snatch,SWEAR_DIRECT
swear,sniper,SWEAR_DIRECT
swear,snowballing,SWEAR_DIRECT
swear,snuff,SWEAR_DIRECT
swear,s-o-b,SWEAR_DIRECT
swear,sod off,SWEAR_DIRECT
swear,sodom,SWEAR_DIRECT
swear,sodomize,SWEAR_DIRECT
swear,sodomy,SWEAR_DIRECT
swear,son of a bitch,SWEAR_DIRECT
swear,son of a motherless goat,SWEAR_DIRECT
swear,son of a whore,SWEAR_DIRECT
swear,son-of-a-bitch,SWEAR_DIRECT
swear,souse,SWEAR_DIRECT
swear,soused,SWEAR_DIRECT
swear,spac,SWEAR_DIRECT
swear,spade,SWEAR_DIRECT
swear,sperm,SWEAR_DIRECT
swear,spic,SWEAR_DIRECT
swear,spick,SWEAR_DIRECT
swear,spik,SWEAR_DIRECT
swear,spiks,SWEAR_DIRECT
swear,splooge,SWEAR_DIRECT
swear,splooge moose,SWEAR_DIRECT
swear,spooge,SWEAR_DIRECT
swear,spook,SWEAR_DIRECT
swear,spread legs,SWEAR_DIRECT
swear,spunk,SWEAR_DIRECT
swear,stfu,SWEAR_DIRECT
swear,stiffy,SWEAR_DIRECT
swear,stoned,SWEAR_DIRECT
swear,strap on,SWEAR_DIRECT
swear,strapon,SWEAR_DIRECT
swear,strappado,SWEAR_DIRECT
swear,strip,SWEAR_DIRECT
swear,strip club,SWEAR_DIRECT
swear,stroke,SWEAR_DIRECT
swear,stupid,SWEAR_DIRECT
swear,style doggy,SWEAR_DIRECT
swear,suck,SWEAR_DIRECT
swear,suckass,SWEAR_DIRECT
swear,sucked,SWEAR_DIRECT
swear,sucking,SWEAR_DIRECT
swear,sucks,SWEAR_DIRECT
swear,suicide girls,SWEAR_DIRECT
swear,sultry women,SWEAR_DIRECT
swear,sumofabiatch,SWEAR_DIRECT
swear,swastika,SWEAR_DIRECT
swear,swinger,SWEAR_DIRECT
swear,t1t,SWEAR_DIRECT
swear,t1tt1e5,SWEAR_DIRECT
swear,t1tties,SWEAR_DIRECT
swear,taff,SWEAR_DIRECT
swear,taig,SWEAR_DIRECT
swear,tainted love,SWEAR_DIRECT
swear,taking the piss,SWEAR_DIRECT
swear,tampon,SWEAR_DIRECT
swear,tard,SWEAR_DIRECT
swear,tart,SWEAR_DIRECT
swear,taste my,SWEAR_DIRECT
swear,tawdry,SWEAR_DIRECT
swear,tea bagging,SWEAR_DIRECT
swear,teabagging,SWEAR_DIRECT
swear,teat,SWEAR_DIRECT
swear,teets,SWEAR_DIRECT
swear,teez,SWEAR_DIRECT
swear,teste,SWEAR_DIRECT
swear,testee,SWEAR_DIRECT
swear,testes,SWEAR_DIRECT
swear,testical,SWEAR_DIRECT
swear,testicle,SWEAR_DIRECT
swear,testis,SWEAR_DIRECT
swear,threesome,SWEAR_DIRECT
swear,throating,SWEAR_DIRECT
swear,thrust,SWEAR_DIRECT
swear,thug,SWEAR_DIRECT
swear,thundercunt,SWEAR_DIRECT
swear,tied up,SWEAR_DIRECT
swear,tight white,SWEAR_DIRECT
swear,tinkle,SWEAR_DIRECT
swear,tit,SWEAR_DIRECT
swear,tit wank,SWEAR_DIRECT
swear,tit wank,SWEAR_DIRECT
swear,titfuck,SWEAR_DIRECT
swear,titi,SWEAR_DIRECT
swear,tities,SWEAR_DIRECT
swear,tits,SWEAR_DIRECT
swear,titt,SWEAR_DIRECT
swear,tittie5,SWEAR_DIRECT
swear,tittiefucker,SWEAR_DIRECT
swear,titties,SWEAR_DIRECT
swear,titty,SWEAR_DIRECT
swear,tittyfuck,SWEAR_DIRECT
swear,tittyfucker,SWEAR_DIRECT
swear,tittywank,SWEAR_DIRECT
swear,titwank,SWEAR_DIRECT
swear,toke,SWEAR_DIRECT
swear,tongue in a,SWEAR_DIRECT
swear,toots,SWEAR_DIRECT
swear,topless,SWEAR_DIRECT
swear,tosser,SWEAR_DIRECT
swear,towelhead,SWEAR_DIRECT
swear,tramp,SWEAR_DIRECT
swear,tranny,SWEAR_DIRECT
swear,transsexual,SWEAR_DIRECT
swear,trashy,SWEAR_DIRECT
swear,tribadism,SWEAR_DIRECT
swear,trumped,SWEAR_DIRECT
swear,tub girl,SWEAR_DIRECT
swear,tubgirl,SWEAR_DIRECT
swear,turd,SWEAR_DIRECT
swear,tush,SWEAR_DIRECT
swear,tushy,SWEAR_DIRECT
swear,tw4t,SWEAR_DIRECT
swear,twat,SWEAR_DIRECT
swear,twathead,SWEAR_DIRECT
swear,twatlips,SWEAR_DIRECT
swear,twats,SWEAR_DIRECT
swear,twatty,SWEAR_DIRECT
swear,twatwaffle,SWEAR_DIRECT
swear,twink,SWEAR_DIRECT
swear,twinkie,SWEAR_DIRECT
swear,two fingers,SWEAR_DIRECT
swear,two fingers with tongue,SWEAR_DIRECT
swear,two girls one cup,SWEAR_DIRECT
swear,twunt,SWEAR_DIRECT
swear,twunter,SWEAR_DIRECT
swear,ugly,SWEAR_DIRECT
swear,unclefucker,SWEAR_DIRECT
swear,undies,SWEAR_DIRECT
swear,undressing,SWEAR_DIRECT
swear,unwed,SWEAR_DIRECT
swear,upskirt,SWEAR_DIRECT
swear,urethra play,SWEAR_DIRECT
swear,urinal,SWEAR_DIRECT
swear,urine,SWEAR_DIRECT
swear,urophilia,SWEAR_DIRECT
swear,uterus,SWEAR_DIRECT
swear,uzi,SWEAR_DIRECT
swear,v14gra,SWEAR_DIRECT
swear,v1gra,SWEAR_DIRECT
swear,vag,SWEAR_DIRECT
swear,vagina,SWEAR_DIRECT
swear,vajayjay,SWEAR_DIRECT
swear,va-j-j,SWEAR_DIRECT
swear,valium,SWEAR_DIRECT
swear,venus mound,SWEAR_DIRECT
swear,veqtable,SWEAR_DIRECT
swear,viagra,SWEAR_DIRECT
swear,vibrator,SWEAR_DIRECT
swear,violet wand,SWEAR_DIRECT
swear,virgin,SWEAR_DIRECT
swear,vixen,SWEAR_DIRECT
swear,vjayjay,SWEAR_DIRECT
swear,vodka,SWEAR_DIRECT
swear,vomit,SWEAR_DIRECT
swear,vorarephilia,SWEAR_DIRECT
swear,voyeur,SWEAR_DIRECT
swear,vulgar,SWEAR_DIRECT
swear,vulva,SWEAR_DIRECT
swear,w00se,SWEAR_DIRECT
swear,wad,SWEAR_DIRECT
swear,wang,SWEAR_DIRECT
swear,wank,SWEAR_DIRECT
swear,wanker,SWEAR_DIRECT
swear,wankjob,SWEAR_DIRECT
swear,wanky,SWEAR_DIRECT
swear,wazoo,SWEAR_DIRECT
swear,wedgie,SWEAR_DIRECT
swear,weed,SWEAR_DIRECT
swear,weenie,SWEAR_DIRECT
swear,weewee,SWEAR_DIRECT
swear,weiner,SWEAR_DIRECT
swear,weirdo,SWEAR_DIRECT
swear,wench,SWEAR_DIRECT
swear,wet dream,SWEAR_DIRECT
swear,wetback,SWEAR_DIRECT
swear,wh0re,SWEAR_DIRECT
swear,wh0reface,SWEAR_DIRECT
swear,white power,SWEAR_DIRECT
swear,whiz,SWEAR_DIRECT
swear,whoar,SWEAR_DIRECT
swear,whoralicious,SWEAR_DIRECT
swear,whore,SWEAR_DIRECT
swear,whorealicious,SWEAR_DIRECT
swear,whorebag,SWEAR_DIRECT
swear,whored,SWEAR_DIRECT
swear,whoreface,SWEAR_DIRECT
swear,whorehopper,SWEAR_DIRECT
swear,whorehouse,SWEAR_DIRECT
swear,whores,SWEAR_DIRECT
swear,whoring,SWEAR_DIRECT
swear,wigger,SWEAR_DIRECT
swear,willies,SWEAR_DIRECT
swear,willy,SWEAR_DIRECT
swear,window licker,SWEAR_DIRECT
swear,wiseass,SWEAR_DIRECT
swear,wiseasses,SWEAR_DIRECT
swear,wog,SWEAR_DIRECT
swear,womb,SWEAR_DIRECT
swear,wop,SWEAR_DIRECT
swear,wrapping men,SWEAR_DIRECT
swear,wrinkled starfish,SWEAR_DIRECT
swear,wtf,SWEAR_DIRECT
swear,xrated,SWEAR_DIRECT
swear,x-rated,SWEAR_DIRECT
swear,xx,SWEAR_DIRECT
swear,xxx,SWEAR_DIRECT
swear,yaoi,SWEAR_DIRECT
swear,yeasty,SWEAR_DIRECT
swear,yellow showers,SWEAR_DIRECT
swear,yid,SWEAR_DIRECT
swear,yiffy,SWEAR_DIRECT
swear,yobbo,SWEAR_DIRECT
swear,zibbi,SWEAR_DIRECT
swear,zoophilia,SWEAR_DIRECT
swear,zubb,SWEAR_DIRECT
swear,kitty,SWEAR_DIRECT
swear,street people,SWEAR_DIRECT
swear,bloke,SWEAR_DIRECT
sympathy,That is too bad,SYMPATHY_DIRECT
sympathy,That is so sad,SYMPATHY_DIRECT
sympathy,I am sorry What bad luck,SYMPATHY_DIRECT
sympathy,I hope things get better soon,SYMPATHY_DIRECT
sympathy,It would be Okay soon,SYMPATHY_DIRECT
sympathy,I hope you feel better soon,SYMPATHY_DIRECT
sympathy,What a pity,SYMPATHY_DIRECT
sympathy,Oh that is terrible,SYMPATHY_DIRECT
sympathy,Be patient it would be better soon,SYMPATHY_DIRECT
sympathy,I can not tell you how sorry I am,SYMPATHY_DIRECT
sympathy,Oh I am sorry to hear that,SYMPATHY_DIRECT
sympathy,I know how it feels,SYMPATHY_DIRECT
sympathy,I take my sympathy to you,SYMPATHY_DIRECT
sympathy,You must be very upset about it,SYMPATHY_DIRECT
sympathy,I sympathize with your condition,SYMPATHY_DIRECT
sympathy,It is very kind of you,SYMPATHY_RESPONSE
sympathy,Thank you very much,SYMPATHY_RESPONSE
sympathy,It would be Okay thanks,SYMPATHY_RESPONSE
sympathy,Thanks for your sympathy,SYMPATHY_RESPONSE
sympathy,Thanks for your support,SYMPATHY_RESPONSE
thank,Thank you,THANK_DIRECT
thank,Thanks,THANK_DIRECT
thank,Thanks a lot,THANK_DIRECT
thank,Thank you so much,THANK_DIRECT
thank,Thank you very much,THANK_DIRECT
thank,Thanks very much,THANK_DIRECT
thank,Cheers,THANK_DIRECT
thank,Cheerio,THANK_DIRECT
thank,Many thanks,THANK_DIRECT
thank,Sincerely thanks,THANK_DIRECT
thank,Thanks a million for your help,THANK_DIRECT
thank,I really appreciate your help,THANK_DIRECT
thank,You are so kind,THANK_DIRECT
thank,I do not know how to express my thanks,THANK_DIRECT
thank,There are no words to show my appreciation,THANK_DIRECT
thank,What you have done means a lot to me,THANK_DIRECT
thank,That is so kind of you,THANK_DIRECT
thank,You have made my day,THANK_DIRECT
thank,I owe you a great deal,THANK_DIRECT
thank,Thank you from the bottom of my heart for everything,THANK_DIRECT
thank,How can I ever possibly thank you,THANK_DIRECT
thank,Thank you for your kindness,THANK_DIRECT
thank,It is very kind of you,THANK_DIRECT
thank,It is very nice of you,THANK_DIRECT
thank,Thanks for your support,THANK_DIRECT
thank,Thanks for your sympathy,THANK_DIRECT
thank,Thanks for your compliment,THANK_DIRECT
thank,Thank you for calling,THANK_DIRECT
thank,Cheers,THANK_DIRECT
thank,My blessings,THANK_DIRECT
thank,God bless,THANK_DIRECT
thank,God bless you,THANK_DIRECT
thank,Bless you,THANK_DIRECT
thank,I’m grateful,THANK_DIRECT
thank,Beyond grateful,THANK_DIRECT
thank,I’d like to express my gratitude,THANK_DIRECT
thank,It was nothing,THANK_RESPONSE
thank,Think nothing of it,THANK_RESPONSE
thank,I am glad that I can help you,THANK_RESPONSE
thank,No problem,THANK_RESPONSE
thank,That is alright,THANK_RESPONSE
thank,Happy to help,THANK_RESPONSE
thank,You are welcome,THANK_RESPONSE
thank,Welcome,THANK_RESPONSE
thank,Thank,THANK_DIRECT
transfer,I would like to transfer you,TRANSFER_PHRASE
transfer,You will be speaking to,TRANSFER_PHRASE
transfer,I am going to transfer you,TRANSFER_PHRASE
transfer,When I transfer you there may be a moment without sound Do not worry this is normal and someone will pick up right after that,TRANSFER_INFO
transfer,After I transfer you there will be a short series of beeps Please do not worry this is just the line switching,TRANSFER_INFO
transfer,They will be able to get you the information you need,TRANSFER_INFO
transfer,Thank you for letting me put you through,TRANSFER_PHRASE
transfer,on the line,TRANSFER_PHRASE
transfer,He will be able to get the information you need,TRANSFER_INFO
transfer,She will be able to get the information you need,TRANSFER_INFO
transfer,will be able to get the information you need,TRANSFER_INFO
transfer,I am transferring you,TRANSFER_PHRASE
transfer,I will be transferring you,TRANSFER_PHRASE
transfer,transfer you,TRANSFER_PHRASE
transfer,direct number is,TRANSFER_PHRASE
transfer,you can reach him directly at,TRANSFER_PHRASE
transfer,you can reach her directly at,TRANSFER_PHRASE
transfer,you can reach them directly at,TRANSFER_PHRASE
transfer,you can reach,TRANSFER_PHRASE
transfer,when I transfer you,TRANSFER_PHRASE
transfer,after I transfer you,TRANSFER_PHRASE
transfer,he will be with you directly,TRANSFER_PHRASE
transfer,can resolve this situation to your satisfaction,TRANSFER_PHRASE
transfer,let me put your through,TRANSFER_PHRASE
transfer,I am putting you through,TRANSFER_PHRASE
transfer,I will be putting you through,TRANSFER_PHRASE
transfer,put you through,TRANSFER_PHRASE
transfer,please call,TRANSFER_PHRASE
transfer,you can call them,TRANSFER_PHRASE
transfer,how about I transfer you,TRANSFER_PHRASE
transfer,how about I put your through,TRANSFER_PHRASE
transfer,let me forward you,TRANSFER_PHRASE
transfer,can I call you back,TRANSFER_PHRASE
verify,what is your,VERIFY_DETAIL
verify,who am I speaking to,VERIFY_NAME
verify,who am I speaking to today,VERIFY_NAME
verify,who are you,VERIFY_NAME
verify,I did not get your,VERIFY_DETAIL
verify,I did not get the last,VERIFY_DETAIL
verify,Can I have your,VERIFY_DETAIL
verify,can I have,VERIFY_DETAIL
verify,Can I please have your,VERIFY_DETAIL
verify,can I please have,VERIFY_DETAIL
verify,May I have your,VERIFY_DETAIL
verify,may I have,VERIFY_DETAIL
verify,May I please have your,VERIFY_DETAIL
verify,may I please have,VERIFY_DETAIL
verify,I did not get your,VERIFY_DETAIL
verify,I did not get the,VERIFY_DETAIL
verify,I did not get,VERIFY_DETAIL
verify,I did not catch,VERIFY_DETAIL
verify,what is your,VERIFY_DETAIL
verify,what is,VERIFY_DETAIL
verify,do you have a,VERIFY_DETAIL
verify,do you have,VERIFY_DETAIL
verify,is your,VERIFY_DETAIL
verify,can you repeat,VERIFY_DETAIL
verify,can you verify your,VERIFY_DETAIL
verify,can I get your,VERIFY_DETAIL
verify,can your verify,VERIFY_DETAIL
verify,can I verify your,VERIFY_DETAIL
verify,can I get,VERIFY_DETAIL
verify,available,VERIFY_DETAIL
verify,available on you,VERIFY_DETAIL
verify,do you have your,VERIFY_DETAIL
verify,available to you,VERIFY_DETAIL
verify,can you give me your,VERIFY_DETAIL
verify,can you give me,VERIFY_DETAIL
verify,can you please give me,VERIFY_DETAIL
verify,can you please share,VERIFY_DETAIL
verify,can you share,VERIFY_DETAIL
verify,can you just confirm,VERIFY_DETAIL
verify,can you confirm,VERIFY_DETAIL
verify,could you ,VERIFY_DETAIL
verify,May I get you to verify,VERIFY_DETAIL
verify,May I get,VERIFY_DETAIL
verify,I need your,VERIFY_DETAIL
verify,I am going to need your,VERIFY_DETAIL
verify,I will need your,VERIFY_DETAIL
verify,I will need,VERIFY_DETAIL
verify,I need,VERIFY_DETAIL
verify,I am going to need,VERIFY_DETAIL
verify,I require your,VERIFY_DETAIL
verify,I have to ask you for,VERIFY_DETAIL
verify,can I ask you for,VERIFY_DETAIL
verify,can I,VERIFY_DETAIL
verify,could I have your,VERIFY_DETAIL
verify,on you,VERIFY_DETAIL
verify,you got your,VERIFY_DETAIL
verify,you have your,VERIFY_DETAIL
verify,please,VERIFY_DETAIL
wish,Congratulations,WISH_DIRECT
wish,Great,WISH_DIRECT
wish,Well done,WISH_DIRECT
wish,Please accept my warmest congratulations,WISH_DIRECT
wish,Let me offer you my congratulations,WISH_DIRECT
wish,I would like to congratulate you on,WISH_DIRECT
wish,Let me congratulate you on,WISH_DIRECT
wish,You deserve it,WISH_DIRECT
wish,That was excellent,WISH_DIRECT
wish,Best wishes,WISH_DIRECT
wish,Best of luck,WISH_DIRECT
wish,Good luck to you,WISH_DIRECT
wish,All the best,WISH_DIRECT
wish,Enjoy,WISH_DIRECT
wish,Wish you,WISH_DIRECT
wish,Thanks,WISH_RESPONSE
wish,Thanks so much,WISH_RESPONSE
wish,Thanks a million,WISH_RESPONSE
wish,Thanks a lot,WISH_RESPONSE
wish,Thank you for your kindness,WISH_RESPONSE
wish,It is very kind of you,WISH_RESPONSE
wish,It is very nice of you,WISH_RESPONSE
wish,Thanks for your support,WISH_RESPONSE
wish,Thanks for your kind words,WISH_RESPONSE
