,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
315,03,19,A,dm,28,init,"
",,,,pause,length,4s
316,03,19,A,decl,29,state,"
the train going out on Saturday the trains run at 8 minutes to the hour ",frag,time-enum-day,positive,punc,type,level
317,03,20,B,yes,30,acknowledge,"
yes ",,,,punc,type,level
318,03,21,A,decl,31,state,"
so they're either 8 minutes to 9 or 8 minutes to 10 ",alternative-decl,enum-time,positive,punc,type,stop
319,03,22,B,yes,32,acknowledge,"
yes ",,,,punc,type,stop
320,03,23,A,q-wh,33,reqDirect,"
but when would you prefer ",preference2-constrain-open-query,time,positive,punc,type,query
321,03,24,B,dm,34,hesitate,"
er
",,,,,,
322,03,24,B,frag,35,direct-refer,"
8 minutes to 10 ",decl,time-enum,positive,punc,type,stop
323,03,25,A,frag,36,state,"
",frag,enum-departure,positive,pause,length,3s
324,03,25,A,frag,36,state,"
",frag,enum-departure,positive,punc,type,level
325,03,25,A,frag,37,state,"
arriving in London Euston at 12:17 ",decl,location-time-arrival,positive,punc,type,stop
326,03,26,B,yes,38,acknowledge,"
yes ",,,,punc,type,stop
327,03,27,A,frag,39,reqConfirm,"
",query,month-date,positive,pause,,
328,03,27,A,frag,39,reqConfirm,"
",query,month-date,positive,punc,type,query
329,03,28,B,yes,40,confirm-acknowledge,"
yes ",,,,punc,type,stop
330,03,29,A,decl,41,stateIntent-hold,"
and i'm just going to check your return time ",intent-report-hold-decl,fare-verify-time,positive,punc,type,stop
331,03,29,A,decl,42,reqConfirm,"
",query,month-date-day,positive,pause,length,3s
332,03,29,A,decl,42,reqConfirm,"
",query,month-date-day,positive,punc,type,query
333,03,30,B,yes,43,confirm-acknowledge,"
yes
",,,,,,
334,03,31,A,dm,44,init,"
",,,,pause,length,9s
335,03,31,A,decl,45,state,"
the trains run on the hour from Euston to Macclesfield ",decl,to-location-time-from,positive,punc,type,stop
336,03,32,B,dm,46,acknowledge,"
right
",,,,,,
337,03,32,B,dm,47,hesitate,"
",,,,pause,,
338,03,32,B,q-yn,48,reqOpt,"
could i er ",closed-query,time-enum,positive,pause,,
339,03,32,B,q-yn,48,reqOpt,"
could i er ",closed-query,time-enum,positive,punc,type,query
340,03,33,A,dm,49,init,"
now
",,,,,,
341,03,33,A,decl,50,stateOpt,"
there's a train at 14 hundred from Euston ",exists-frag,location-time-from-enum,positive,punc,type,level
342,03,34,B,yes,51,acknowledge,"
yes ",,,,punc,type,stop
343,03,35,A,frag,52,state,"
arriving in Macclesfield at 16:03 ",decl,time-arrival,positive,punc,type,stop
344,03,36,B,yes,53,acknowledge,"
",,,,pause,,
345,03,36,B,yes,53,acknowledge,"
",,,,punc,type,stop
346,03,37,A,dm,54,init,"
",,,,pause,length,3s
347,03,37,A,decl,55,stateIntent-hold,"
i'm just going to check to see what's your cheapest fare available to you ",intent-report-hold-decl,fare-availability-verify,positive,punc,type,stop
348,03,38,B,yes,56,acknowledge,"
yeah ",,,,punc,type,stop
349,03,39,A,dm,57,init,"
",,,,pause,length,14s
350,03,39,A,decl,58,state,"
the cheapest fare for the dates and times specified is going to be your Super Advance Return at 30 pounds each ",decl,fare-date-enum,positive,punc,type,stop
351,03,40,B,frag,59,echo-abandon,"
",abandon-abandon,,positive,pause,,
352,03,40,B,frag,59,echo-abandon,"
",abandon-abandon,,positive,punc,type,incomplete
353,03,40,B,decl,60,state,"
i've just been quoted 19 pounds ",report-decl,fare-enum,positive,punc,type,stop
354,03,41,A,decl,61,state,"
the 19 pounds Virgin Value fare ",decl,fare-enum-availability-time-day,negative,backchannel,content,yes
355,03,41,A,decl,61,state,"
the 19 pounds Virgin Value fare ",decl,fare-enum-availability-time-day,negative,punc,type,stop
356,03,42,B,frag,62,echo-reqConfirm,"
15:52 ",query,,positive,punc,type,query
357,03,43,A,yes,63,acknowledge,"
yeah ",,,,punc,type,stop
358,03,44,B,dm,64,acknowledge,"
right
",,,,,,
359,03,44,B,dm,65,acknowledge,"
ok then ",tag,,,punc,type,stop
360,03,45,A,dm,66,init,"
",,,,pause,,
361,03,45,A,q-yn,67,reqDirect,"
do you want me to book this ticket ",preference2-closed-query,booking-journey,positive,punc,type,query
362,03,46,B,yes,68,direct-acknowledge,"
yeah ",,,,punc,type,stop
363,03,47,A,q-yn,69,reqDirect,"
",preference2-closed-query,fare-enum,positive,pause,,
364,03,47,A,q-yn,69,reqDirect,"
",preference2-closed-query,fare-enum,positive,punc,type,query
365,03,48,B,no,70,refuse,"
no ",,,,punc,type,stop
366,03,48,B,decl,71,stateIntent-abandon,"
we'll go for the er ",intent-preference1-interruption,,positive,punc,type,incomplete
367,03,49,A,frag,72,complete,"
Super Advance at 30 pounds each ",decl,fare-enum,positive,punc,type,stop
368,03,50,B,yes,73,acknowledge,"
yes ",,,,punc,type,stop
369,03,51,A,dm,74,init,"
",,,,pause,,
370,03,51,A,decl,75,stateConstraint,"
what i'm going to have to do is arrange for you to collect your tickets from the train station ",intent-benefit-constrain-decl,journey,positive,backchannel,content,yes
371,03,51,A,decl,75,stateConstraint,"
what i'm going to have to do is arrange for you to collect your tickets from the train station ",intent-benefit-constrain-decl,journey,positive,punc,type,stop
372,03,51,A,decl,76,direct-state,"
if i ask you to be there for 60 minutes before departure time on the day of travel ",condition-frag,time-location-journey-enum-day-departure,positive,backchannel,content,yes
373,03,51,A,decl,76,direct-state,"
if i ask you to be there for 60 minutes before departure time on the day of travel ",condition-frag,time-location-journey-enum-day-departure,positive,punc,type,level
374,03,51,A,decl,77,direct-state,"
and you need to take your credit card with you ",constrain-decl,creditcard,positive,punc,type,stop
375,03,52,B,yes,78,acknowledge,"
yes ",,,,punc,type,stop
376,03,53,A,dm,79,init,"
now
",,,,,,
377,03,53,A,frag,80,direct-refer,"
your surname please ",request-decl,name,positive,punc,type,stop
378,03,54,B,decl,81,refer,"
it's ",decl,,positive,anonym,type,name
379,03,54,B,decl,81,refer,"
it's ",decl,,positive,punc,type,stop
380,03,55,A,q-wh,82,reqInfo,"
and how do you spell that ",open-query,,positive,punc,type,query
381,03,56,B,frag,83,answer-refer,"
",decl,,positive,anonym,type,letter
382,03,56,B,frag,83,answer-refer,"
",decl,,positive,anonym,type,letter
383,03,56,B,frag,83,answer-refer,"
",decl,,positive,anonym,type,letter
384,03,56,B,frag,83,answer-refer,"
",decl,,positive,pause,,
385,03,56,B,frag,83,answer-refer,"
",decl,,positive,anonym,type,letter
386,03,56,B,frag,83,answer-refer,"
",decl,,positive,anonym,type,letter
387,03,56,B,frag,83,answer-refer,"
",decl,,positive,anonym,type,letter
388,03,56,B,frag,83,answer-refer,"
",decl,,positive,punc,type,stop
389,03,57,A,frag,84,reqInfo,"
",query,name,positive,pause,,
390,03,57,A,frag,84,reqInfo,"
",query,name,positive,punc,type,query
391,03,58,B,dm,85,hesitate,"
er
",,,,,,
392,03,58,B,frag,86,refer,"
",,,positive,anonym,type,letter
393,03,58,B,frag,86,refer,"
",,,positive,punc,type,stop
394,03,59,A,dm,87,init,"
",,,,pause,length,6s
395,03,59,A,frag,88,direct-refer,"
your contact telephone number please ",request-decl,telephone-number,positive,punc,type,stop
396,03,60,B,decl,89,state,"
it's 0 1 5 0 5 ",frag,enum,positive,punc,type,level
397,03,61,A,dm,90,acknowledge,"
aha ",,,,punc,type,stop
398,03,62,B,frag,91,reqInfo,"
got that ",query,,positive,punc,type,query
399,03,62,B,dm,92,pardon,"
sorry ",regret,,,punc,type,stop
400,03,63,A,frag,93,echo-reqConfirm,"
0 1 5 0 5 ",query,enum,positive,punc,type,query
401,03,64,B,yes,94,confirm-acknowledge,"
yeah
",,,,,,
402,03,64,B,frag,95,refer-abandon,"
the telepho... ",abandon-abandon,,positive,punc,type,incomplete
403,03,64,B,yes,96,acknowledge,"
yeah ",,,,punc,type,stop
404,03,64,B,frag,97,refer,"
8 4 1 ",frag,enum,positive,punc,type,level
405,03,65,A,frag,98,echo-refer,"
8 4 1 ",frag,enum,positive,punc,type,level
406,03,66,B,frag,99,refer,"
treble 9 ",decl,,positive,punc,type,stop
407,03,67,A,frag,100,echo-refer,"
treble 9 ",decl,,positive,punc,type,stop
408,03,67,A,frag,101,reqInfo,"
",query,creditcard-address,positive,pause,,
409,03,67,A,frag,101,reqInfo,"
",query,creditcard-address,positive,punc,type,query
410,03,68,B,frag,102,answer-refer,"
",frag,,positive,anonym,type,letter
411,03,68,B,frag,102,answer-refer,"
",frag,,positive,anonym,type,letter
412,03,68,B,frag,102,answer-refer,"
",frag,,positive,punc,type,level
413,03,69,A,dm,103,acknowledge,"
",,,,pause,,
414,03,69,A,dm,103,acknowledge,"
",,,,punc,type,stop
415,03,70,B,frag,104,refer,"
4 ",decl,enum,positive,anonym,type,letter
416,03,70,B,frag,104,refer,"
4 ",decl,enum,positive,anonym,type,letter
417,03,70,B,frag,104,refer,"
4 ",decl,enum,positive,punc,type,stop
418,03,71,A,decl,105,direct-state,"
",request-decl,confirm-address,positive,pause,,
419,03,71,A,decl,105,direct-state,"
",request-decl,confirm-address,positive,punc,type,stop
420,03,72,B,yes,106,acknowledge,"
yeah ",,,,punc,type,stop
421,03,72,B,decl,107,state,"
it's 94 ",frag,enum-address,positive,anonym,type,street
422,03,72,B,decl,107,state,"
it's 94 ",frag,enum-address,positive,punc,type,level
423,03,72,B,frag,108,refer,"
Macclesfield ",decl,,positive,punc,type,stop
424,03,73,A,decl,109,stateIntent-hold,"
",intent-hold-decl,,positive,pause,,
425,03,73,A,decl,109,stateIntent-hold,"
",intent-hold-decl,,positive,punc,type,stop
426,03,73,A,dm,110,init,"
",,,,pause,length,11s
427,03,73,A,q-wh,111,reqInfo,"
what type of credit card is that you hold ",open-query,creditcard,positive,punc,type,query
428,03,74,B,decl,112,answer-state,"
it's Visa ",decl,creditcard,positive,punc,type,stop
429,03,75,A,decl,113,reqInfo,"
and the Visa number ",query,number-creditcard,positive,punc,type,query
430,03,76,B,decl,114,answer-state,"
it's 9 9 ",frag,enum,positive,punc,type,level
431,03,77,A,frag,115,echo-refer,"
9 9 ",frag,enum,positive,punc,type,level
432,03,78,B,frag,116,refer,"
9 0 ",frag,enum,positive,punc,type,level
433,03,79,A,frag,117,echo-refer,"
9 0 ",frag,enum,positive,punc,type,level
434,03,80,B,frag,118,refer,"
4 8 ",frag,enum,positive,punc,type,level
435,03,81,A,frag,119,echo-refer,"
4 8 ",frag,enum,positive,punc,type,level
436,03,82,B,frag,120,refer,"
1 6 ",frag,enum,positive,punc,type,level
437,03,83,A,frag,121,echo-refer,"
1 6 ",frag,enum,positive,punc,type,level
438,03,84,B,frag,122,refer,"
4 8 ",frag,enum,positive,punc,type,level
439,03,85,A,frag,123,echo-refer,"
4 8 ",frag,enum,positive,punc,type,level
440,03,86,B,frag,124,refer,"
6 5 ",frag,enum,positive,punc,type,level
441,03,87,A,frag,125,echo-refer,"
6 5 ",frag,enum,positive,punc,type,level
442,03,88,B,frag,126,refer,"
8 9 ",frag,enum,positive,punc,type,level
443,03,89,A,frag,127,echo-refer,"
8 9 ",frag,enum,positive,punc,type,level
444,03,90,B,frag,128,refer,"
1 9 ",decl,enum,positive,punc,type,stop
445,03,91,A,frag,129,echo-refer,"
1 9 ",decl,enum,positive,punc,type,stop
446,03,91,A,frag,130,reqInfo,"
and the expiry date ",query,creditcard,positive,punc,type,query
447,03,92,B,frag,131,state,"
is the 3rd 99 ",decl,,positive,punc,type,stop
448,03,93,A,dm,132,init,"
now
",,,,,,
449,03,93,A,decl,133,answer,"
60 pounds will be debited from that account ",decl,booking-fare-enum,positive,punc,type,stop
450,03,93,A,q-yn,134,reqDirect,"
",alternative-preference2-closed-query,seat,positive,pause,,
451,03,93,A,q-yn,134,reqDirect,"
",alternative-preference2-closed-query,seat,positive,punc,type,query
452,03,94,B,dm,135,hesitate,"
er
",,,,,,
453,03,94,B,frag,136,direct-refer,"
non-smoking ",decl,seat,positive,punc,type,stop
454,03,95,A,q-yn,137,reqInfo,"
do you have any seat preference ",closed-query,booking-seat,positive,punc,type,query
455,03,96,B,no,138,answer-negate,"
er no ",,,,punc,type,stop
456,03,97,A,dm,139,init,"
",,,,pause,length,9s
457,03,97,A,frag,140,refer,"
the 9:52 train on Saturday morning ",frag,time-enum-day,positive,punc,type,level
458,03,97,A,decl,141,expressPossibility,"
the best available i can book you is in smoking ",poss1-decl,booking-availability-seat,positive,punc,type,stop
459,03,97,A,decl,142,state,"
",exists-decl,seat,negative,pause,,
460,03,97,A,decl,142,state,"
",exists-decl,seat,negative,punc,type,stop
461,03,98,B,dm,143,acknowledge,"
right
",,,,,,
462,03,98,B,dm,144,init,"
ok
",tag,,,,,
463,03,98,B,decl,145,stateIntent,"
i'll go for a smoking then ",intent-preference1-decl,seat,positive,punc,type,stop
464,03,99,A,dm,146,init,"
now
",,,,,,
465,03,99,A,decl,147,predict,"
you'll be travelling in coach ",correct-frag,journey,positive,anonym,type,letter
466,03,99,A,decl,147,predict,"
you'll be travelling in coach ",correct-frag,journey,positive,anonym,type,alpha
467,03,99,A,decl,147,predict,"
you'll be travelling in coach ",correct-frag,journey,positive,punc,type,level
468,03,99,A,frag,148,refer,"
seat number 47 and 48 ",partial-decl,number-enum,positive,punc,type,stop
469,03,99,A,decl,149,state,"
and that's forward facing seats ",decl,seat,positive,backchannel,content,yes
470,03,99,A,decl,149,state,"
and that's forward facing seats ",decl,seat,positive,punc,type,stop
471,03,99,A,decl,150,state,"
and that's Saturday the 3rd of October from Macclesfield at 9:52 in the morning ",decl,time-month-from-date-enum-day,positive,punc,type,stop
472,03,100,B,frag,151,refer,"
9:32 ",frag,,positive,punc,type,level
473,03,100,B,yes,152,acknowledge,"
yes
",,,,,,
474,03,101,A,frag,153,correct,"
52 ",decl,,positive,punc,type,stop
475,03,102,B,frag,154,echo-correctSelf,"
52 ",decl,,positive,punc,type,stop
476,03,102,B,yes,155,acknowledge,"
yes
",,,,,,
477,03,103,A,frag,156,state,"
returning Monday the 5th of October ",partial-frag,month-date-day-return,positive,punc,type,level
478,03,103,A,frag,157,state,"
departing at 14 hundred ",decl,time-enum-departure,positive,punc,type,stop
479,03,104,B,yes,158,acknowledge,"
yeah ",,,,punc,type,stop
480,03,105,A,frag,159,refer,"
",partial-decl,to-location-from,positive,pause,,
481,03,105,A,frag,159,refer,"
",partial-decl,to-location-from,positive,punc,type,stop
482,03,105,A,decl,160,state,"
and it's coach ",correct-decl,number-enum,positive,anonym,type,letter
483,03,105,A,decl,160,state,"
and it's coach ",correct-decl,number-enum,positive,anonym,type,alpha
484,03,105,A,decl,160,state,"
and it's coach ",correct-decl,number-enum,positive,backchannel,content,yes
485,03,105,A,decl,160,state,"
and it's coach ",correct-decl,number-enum,positive,backchannel,content,fine
486,03,105,A,decl,160,state,"
and it's coach ",correct-decl,number-enum,positive,punc,type,stop
487,03,105,A,decl,161,state,"
and that's backwards seats this time ",decl,time,positive,punc,type,stop
488,03,105,A,decl,162,state,"
but it is non-smoking ",constrain-decl,seat,positive,punc,type,stop
489,03,106,B,dm,163,acknowledge,"
right
",,,,,,
490,03,106,B,yes,164,acknowledge,"
yes
",,,,,,
491,03,107,A,dm,165,init,"
now
",,,,,,
492,03,107,A,frag,166,refer,"
with this ticket ",partial-frag,journey,positive,punc,type,level
493,03,107,A,decl,167,stateConstraint,"
you've got to stick to the dates and times that you've booked ",report-constrain-decl,booking-date,positive,punc,type,stop
494,03,107,A,decl,168,stateCondition,"
",constrain-condition-frag,cancel,positive,pause,,
495,03,107,A,decl,168,stateCondition,"
",constrain-condition-frag,cancel,positive,punc,type,level
496,03,107,A,decl,169,state,"
and you cancel by 2 o'clock the day before travel ",frag,time-journey-enum-day-cancel,positive,punc,type,level
497,03,107,A,decl,170,state,"
it's a full refund less 5 pounds ",decl,fare-refund-enum,positive,punc,type,stop
498,03,107,A,decl,171,stateCondition,"
",constrain-condition-frag,journey,positive,pause,,
499,03,107,A,decl,171,stateCondition,"
",constrain-condition-frag,journey,positive,punc,type,level
500,03,107,A,decl,172,stateConstraint,"
you must do so by 2 o'clock the day before again ",constrain-decl,time-enum-day,positive,punc,type,stop
501,03,107,A,frag,173,refer,"
subject to availability and 5 pounds charge ",constrain-decl,fare-availability-enum,positive,backchannel,content,yes
502,03,107,A,frag,173,refer,"
subject to availability and 5 pounds charge ",constrain-decl,fare-availability-enum,positive,punc,type,stop
503,03,107,A,dm,174,init,"
now
",,,,,,
504,03,107,A,decl,175,state,"
this is your reference number to quote at the train station on Saturday ",decl,booking-number-day,positive,punc,type,stop
505,03,108,B,yes,176,acknowledge,"
yes
",,,,,,
506,03,109,A,dm,177,init,"
now
",,,,,,
507,03,109,A,decl,178,state-refer,"
it's 9 8 4 1 ",frag,enum,positive,punc,type,level
508,03,110,B,frag,179,echo-refer,"
9 8 4 1 ",frag,enum,positive,punc,type,level
509,03,111,A,frag,180,refer,"
1 1 8 8 ",frag,enum,positive,punc,type,level
510,03,112,B,frag,181,echo-refer,"
1 1 8 8 ",frag,enum,positive,punc,type,level
511,03,113,A,decl,182,state,"
then it's ",correct-decl,,positive,anonym,type,letter
512,03,113,A,decl,182,state,"
then it's ",correct-decl,,positive,anonym,type,alpha
513,03,113,A,decl,182,state,"
then it's ",correct-decl,,positive,punc,type,stop
514,03,114,B,frag,183,echo-refer,"
",decl,,positive,anonym,type,letter
515,03,114,B,frag,183,echo-refer,"
",decl,,positive,punc,type,stop
516,03,114,B,yes,184,acknowledge,"
yes
",,,,,,
517,03,115,A,dm,185,init,"
so
",,,,,,
518,03,115,A,decl,186,direct-state,"
you quote that reference number
",,booking-number,positive,,,
519,03,115,A,imp,187,direct,"
show your credit card
",,creditcard,positive,,,
520,03,115,A,decl,188,predict,"
and your two sets of tickets will be waiting there
",tag,number-location-journey,positive,,,
521,03,115,A,dm,189,reqConfirm,"
ok
",,,,,,
522,03,115,A,address,190,refer,"
Sir
",,,,,,
523,03,116,B,yes,191,confirm-acknowledge,"
yes
",,,,,,
524,03,117,A,dm,192,init,"
so
",,,,,,
525,03,117,A,frag,193,thank,"
thank you for calling now ",thank,,,punc,type,stop
526,03,118,B,dm,194,acknowledge,"
ok
",tag,,,,,
527,03,118,B,frag,195,thank,"
thanks a lot then ",thank,,,punc,type,stop
528,03,119,A,frag,196,bye,"
",farewell-closing,,,overlap,type,start
529,03,119,A,frag,196,bye,"
",farewell-closing,,,punc,type,stop
530,03,120,B,frag,197,echo-bye,"
bye ",farewell-closing,,,overlap,type,end
531,03,120,B,frag,197,echo-bye,"
bye ",farewell-closing,,,punc,type,stop
