Call_ID,Speaker,Conversation,Start,End,ConversationLower,ConversationLowerJoin,ConversationLowerJoinContracts,ConversationLowerJoinContractsNums,ConversationLowerJoinContractsNumsNoPunct,ConversationLowerJoinContractsNumsNoPunctTokens,ConversationLowerJoinContractsNumsNoPunctTokensSpell,ConversationLowerJoinContractsNumsNoPunctTokensSpellStem,ConversationLowerJoinContractsNumsNoPunctTokensSpellLemma,ConversationLowerJoinContractsNumsNoPunctTokensSpellNoStop,ConversationLowerJoinContractsNumsNoPunctTokensSpellLemmaNoStop
98a179a0-2e88-11e9-9291-4154e7eb25f4,2,So when the cards renewed it's going to my old address,75,79,so when the cards renewed it's going to my old address,so when the cards renewed it's going to my old address,so when the cards renewed it is going to my old address,so when the cards renewed it is going to my old address,so when the cards renewed it is going to my old address,"['so', 'when', 'the', 'cards', 'renewed', 'it', 'is', 'going', 'to', 'my', 'old', 'address']","['so', 'when', 'the', 'cards', 'renewed', 'it', 'is', 'going', 'to', 'my', 'old', 'address']","['so', 'when', 'the', 'card', 'renew', 'it', 'is', 'go', 'to', 'my', 'old', 'address']","['so', 'when', 'the', 'card', 'renew', 'it', 'be', 'go', 'to', 'my', 'old', 'address']","['cards', 'renewed', 'going', 'old', 'address']","['card', 'renew', 'go', 'old', 'address']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,I'm so sorry for that but let me verify your address is it still 2022.,80,85,i'm so sorry for that but let me verify your address is it still 2022.,i'm so sorry for that but let me verify your address is it still 2022.,i am so sorry for that but let me verify your address is it still 2022.,i am so sorry for that but let me verify your address is it still ##,i am so sorry for that but let me verify your address is it still,"['i', 'am', 'so', 'sorry', 'for', 'that', 'but', 'let', 'me', 'verify', 'your', 'address', 'is', 'it', 'still']","['i', 'am', 'so', 'sorry', 'for', 'that', 'but', 'let', 'me', 'verify', 'your', 'address', 'is', 'it', 'still']","['i', 'am', 'so', 'sorri', 'for', 'that', 'but', 'let', 'me', 'verifi', 'your', 'address', 'is', 'it', 'still']","['i', 'be', 'so', 'sorry', 'for', 'that', 'but', 'let', 'me', 'verify', 'your', 'address', 'be', 'it', 'still']","['sorry', 'let', 'verify', 'address', 'still']","['sorry', 'let', 'verify', 'address', 'still']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,Pauler up,86,88,pauler up,pauler up,pauler up,pauler up,pauler up,"['pauler', 'up']","['paler', 'up']","['paler', 'up']","['paler', 'up']",['paler'],['paler']
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,Grover Waikiki western Australia 6169.,89,92,grover waikiki western australia 6169.,grover waikiki western australia 6169.,grover waikiki western australia 6169.,grover waikiki western australia ##,grover waikiki western australia,"['grover', 'waikiki', 'western', 'australia']","['grover', 'waikiki', 'western', 'australia']","['grover', 'waikiki', 'western', 'australia']","['grover', 'waikiki', 'western', 'australia']","['grover', 'waikiki', 'western', 'australia']","['grover', 'waikiki', 'western', 'australia']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,2,That's the new address I just changed it today.,93,96,that's the new address i just changed it today.,that's the new address i just changed it today.,that is the new address i just changed it today.,that is the new address i just changed it #,that is the new address i just changed it,"['that', 'is', 'the', 'new', 'address', 'i', 'just', 'changed', 'it']","['that', 'is', 'the', 'new', 'address', 'i', 'just', 'changed', 'it']","['that', 'is', 'the', 'new', 'address', 'i', 'just', 'chang', 'it']","['that', 'be', 'the', 'new', 'address', 'i', 'just', 'change', 'it']","['new', 'address', 'changed']","['new', 'address', 'change']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,Okay so I can see here.,97,100,okay so i can see here.,okay so i can see here.,okay so i can see here.,okay so i can see #,okay so i can see,"['okay', 'so', 'i', 'can', 'see']","['okay', 'so', 'i', 'can', 'see']","['okay', 'so', 'i', 'can', 'see']","['okay', 'so', 'i', 'can', 'see']","['okay', 'see']","['okay', 'see']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,The new card is already in transit.,101,102,the new card is already in transit.,the new card is already in transit.,the new card is already in transit.,the new card is already in #,the new card is already in,"['the', 'new', 'card', 'is', 'already', 'in']","['the', 'new', 'card', 'is', 'already', 'in']","['the', 'new', 'card', 'is', 'alreadi', 'in']","['the', 'new', 'card', 'be', 'already', 'in']","['new', 'card', 'already']","['new', 'card', 'already']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,You should be able to receive that one either tomorrow or the next couple of days.,103,106,you should be able to receive that one either tomorrow or the next couple of days.,you should be able to receive that one either tomorrow or the next couple of days.,you should be able to receive that one either tomorrow or the next couple of days.,you should be able to receive that # either tomorrow or the next couple of #,you should be able to receive that  either tomorrow or the next couple of,"['you', 'should', 'be', 'able', 'to', 'receive', 'that', 'either', 'tomorrow', 'or', 'the', 'next', 'couple', 'of']","['you', 'should', 'be', 'able', 'to', 'receive', 'that', 'either', 'tomorrow', 'or', 'the', 'next', 'couple', 'of']","['you', 'should', 'be', 'abl', 'to', 'receiv', 'that', 'either', 'tomorrow', 'or', 'the', 'next', 'coupl', 'of']","['you', 'should', 'be', 'able', 'to', 'receive', 'that', 'either', 'tomorrow', 'or', 'the', 'next', 'couple', 'of']","['able', 'receive', 'either', 'tomorrow', 'next', 'couple']","['able', 'receive', 'either', 'tomorrow', 'next', 'couple']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,2,So even though I've only just changed it like 20 minutes ago to come to this address now.,107,112,so even though i've only just changed it like 20 minutes ago to come to this address now.,so even though i've only just changed it like 20 minutes ago to come to this address now.,so even though i have only just changed it like 20 minutes ago to come to this address now.,so even though i have only just changed it like # minutes ago to come to this address #,so even though i have only just changed it like  minutes ago to come to this address,"['so', 'even', 'though', 'i', 'have', 'only', 'just', 'changed', 'it', 'like', 'minutes', 'ago', 'to', 'come', 'to', 'this', 'address']","['so', 'even', 'though', 'i', 'have', 'only', 'just', 'changed', 'it', 'like', 'minutes', 'ago', 'to', 'come', 'to', 'this', 'address']","['so', 'even', 'though', 'i', 'have', 'onli', 'just', 'chang', 'it', 'like', 'minut', 'ago', 'to', 'come', 'to', 'thi', 'address']","['so', 'even', 'though', 'i', 'have', 'only', 'just', 'change', 'it', 'like', 'minutes', 'ago', 'to', 'come', 'to', 'this', 'address']","['even', 'though', 'changed', 'like', 'minutes', 'ago', 'come', 'address']","['even', 'though', 'change', 'like', 'minutes', 'ago', 'come', 'address']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,2,We'll have to go to look came back.,113,114,we'll have to go to look came back.,we'll have to go to look came back.,we will have to go to look came back.,we will have to go to look came #,we will have to go to look came,"['we', 'will', 'have', 'to', 'go', 'to', 'look', 'came']","['we', 'will', 'have', 'to', 'go', 'to', 'look', 'came']","['we', 'will', 'have', 'to', 'go', 'to', 'look', 'came']","['we', 'will', 'have', 'to', 'go', 'to', 'look', 'come']","['go', 'look', 'came']","['go', 'look', 'come']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,No no no definitely able to go through to that address because our personal will actually check from time to time.,115,117,no no no definitely able to go through to that address because our personal will actually check from time to time.,no no no definitely able to go through to that address because our personal will actually check from time to time.,no no no definitely able to go through to that address because our personal will actually check from time to time.,no no no definitely able to go through to that address because our personal will actually check from time to #,no no no definitely able to go through to that address because our personal will actually check from time to,"['no', 'no', 'no', 'definitely', 'able', 'to', 'go', 'through', 'to', 'that', 'address', 'because', 'our', 'personal', 'will', 'actually', 'check', 'from', 'time', 'to']","['no', 'no', 'no', 'definitely', 'able', 'to', 'go', 'through', 'to', 'that', 'address', 'because', 'our', 'personal', 'will', 'actually', 'check', 'from', 'time', 'to']","['no', 'no', 'no', 'definit', 'abl', 'to', 'go', 'through', 'to', 'that', 'address', 'becaus', 'our', 'person', 'will', 'actual', 'check', 'from', 'time', 'to']","['no', 'no', 'no', 'definitely', 'able', 'to', 'go', 'through', 'to', 'that', 'address', 'because', 'our', 'personal', 'will', 'actually', 'check', 'from', 'time', 'to']","['definitely', 'able', 'go', 'address', 'personal', 'actually', 'check', 'time']","['definitely', 'able', 'go', 'address', 'personal', 'actually', 'check', 'time']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,Um the address.,118,122,um the address.,um the address.,um the address.,um the #,um the,"['um', 'the']","['um', 'the']","['um', 'the']","['um', 'the']",['um'],['um']
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,If it's already up,123,125,if it's already up,if it's already up,if it is already up,if it is already up,if it is already up,"['if', 'it', 'is', 'already', 'up']","['if', 'it', 'is', 'already', 'up']","['if', 'it', 'is', 'alreadi', 'up']","['if', 'it', 'be', 'already', 'up']",['already'],['already']
98a179a0-2e88-11e9-9291-4154e7eb25f4,2,oh thanks.,126,127,oh thanks.,oh thanks.,oh thanks.,oh #,oh,['oh'],['oh'],['oh'],['oh'],['oh'],['oh']
98a179a0-2e88-11e9-9291-4154e7eb25f4,2,Oh great.,134,135,oh great.,oh great.,oh great.,oh #,oh,['oh'],['oh'],['oh'],['oh'],['oh'],['oh']
98a179a0-2e88-11e9-9291-4154e7eb25f4,2,Thank you so much.,136,140,thank you so much.,thank you so much.,thank you so much.,thank you so #,thank you so,"['thank', 'you', 'so']","['thank', 'you', 'so']","['thank', 'you', 'so']","['thank', 'you', 'so']",['thank'],['thank']
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,You're very welcome Tammy.,141,143,you're very welcome tammy.,you're very welcome tammy.,you are very welcome tammy.,you are very welcome #,you are very welcome,"['you', 'are', 'very', 'welcome']","['you', 'are', 'very', 'welcome']","['you', 'are', 'veri', 'welcom']","['you', 'be', 'very', 'welcome']",['welcome'],['welcome']
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,Thank you for calling Australia post load and go support.,144,149,thank you for calling australia post load and go support.,thank you for calling australia post load and go support.,thank you for calling australia post load and go support.,thank you for calling australia post load and go #,thank you for calling australia post load and go,"['thank', 'you', 'for', 'calling', 'australia', 'post', 'load', 'and', 'go']","['thank', 'you', 'for', 'calling', 'australia', 'post', 'load', 'and', 'go']","['thank', 'you', 'for', 'call', 'australia', 'post', 'load', 'and', 'go']","['thank', 'you', 'for', 'call', 'australia', 'post', 'load', 'and', 'go']","['thank', 'calling', 'australia', 'post', 'load', 'go']","['thank', 'call', 'australia', 'post', 'load', 'go']"
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,You have a wonderful day.,150,153,you have a wonderful day.,you have a wonderful day.,you have a wonderful day.,you have a wonderful #,you have a wonderful,"['you', 'have', 'a', 'wonderful']","['you', 'have', 'a', 'wonderful']","['you', 'have', 'a', 'wonder']","['you', 'have', 'a', 'wonderful']",['wonderful'],['wonderful']
98a179a0-2e88-11e9-9291-4154e7eb25f4,1,Bye-bye.,154,158,bye-bye.,bye bye.,bye bye.,bye #,bye,['bye'],['bye'],['bye'],['bye'],['bye'],['bye']
98a179a0-2e88-11e9-9291-4154e7eb25f4,2,You to.,159,163,you to.,you to.,you to.,you #,you,['you'],['you'],['you'],['you'],[],[]
98a179a0-2e88-11e9-9291-4154e7eb25f4,2, Bye,169,174, bye, bye, bye, bye,bye,['bye'],['bye'],['bye'],['bye'],['bye'],['bye']
98ab1690-2e88-11e9-9291-4154e7eb25f4,1,Welcome to Australia post load and go support this is Matthew can I  please have your card ID number.,1,10,welcome to australia post load and go support this is matthew can i  please have your card id number.,welcome to australia post load and go support this is matthew can i  please have your card id number.,welcome to australia post load and go support this is matthew can i  please have your card id number.,welcome to australia post load and go support this is matthew can i  please have your card id #,welcome to australia post load and go support this is matthew can i  please have your card id,"['welcome', 'to', 'australia', 'post', 'load', 'and', 'go', 'support', 'this', 'is', 'matthew', 'can', 'i', 'please', 'have', 'your', 'card', 'id']","['welcome', 'to', 'australia', 'post', 'load', 'and', 'go', 'support', 'this', 'is', 'matthew', 'can', 'i', 'please', 'have', 'your', 'card', 'id']","['welcom', 'to', 'australia', 'post', 'load', 'and', 'go', 'support', 'thi', 'is', 'matthew', 'can', 'i', 'pleas', 'have', 'your', 'card', 'id']","['welcome', 'to', 'australia', 'post', 'load', 'and', 'go', 'support', 'this', 'be', 'matthew', 'can', 'i', 'please', 'have', 'your', 'card', 'id']","['welcome', 'australia', 'post', 'load', 'go', 'support', 'matthew', 'please', 'card', 'id']","['welcome', 'australia', 'post', 'load', 'go', 'support', 'matthew', 'please', 'card', 'id']"
98ab1690-2e88-11e9-9291-4154e7eb25f4,2,Yes sure Matthew it's,11,14,yes sure matthew it's,yes sure matthew it's,yes sure matthew it is,yes sure matthew it is,yes sure matthew it is,"['yes', 'sure', 'matthew', 'it', 'is']","['yes', 'sure', 'matthew', 'it', 'is']","['ye', 'sure', 'matthew', 'it', 'is']","['yes', 'sure', 'matthew', 'it', 'be']","['yes', 'sure', 'matthew']","['yes', 'sure', 'matthew']"
98ab1690-2e88-11e9-9291-4154e7eb25f4,1,Thank you.,46,51,thank you.,thank you.,thank you.,thank #,thank,['thank'],['thank'],['thank'],['thank'],['thank'],['thank']
98ab1690-2e88-11e9-9291-4154e7eb25f4,1,'s take moment or so here to pull details.,52,53,'s take moment or so here to pull details.,'s take moment or so here to pull details.,'s take moment or so here to pull details.,'s take moment or so here to pull #,s take moment or so here to pull,"['s', 'take', 'moment', 'or', 'so', 'here', 'to', 'pull']","['s', 'take', 'moment', 'or', 'so', 'here', 'to', 'pull']","['s', 'take', 'moment', 'or', 'so', 'here', 'to', 'pull']","['s', 'take', 'moment', 'or', 'so', 'here', 'to', 'pull']","['take', 'moment', 'pull']","['take', 'moment', 'pull']"
98ab1690-2e88-11e9-9291-4154e7eb25f4,1,And can I get your name please.,60,64,and can i get your name please.,and can i get your name please.,and can i get your name please.,and can i get your name #,and can i get your name,"['and', 'can', 'i', 'get', 'your', 'name']","['and', 'can', 'i', 'get', 'your', 'name']","['and', 'can', 'i', 'get', 'your', 'name']","['and', 'can', 'i', 'get', 'your', 'name']","['get', 'name']","['get', 'name']"
98ab1690-2e88-11e9-9291-4154e7eb25f4,2,Linda Johnson.,65,66,linda johnson.,linda johnson.,linda johnson.,linda #,linda,['linda'],['linda'],['linda'],['linda'],['linda'],['linda']
98ab1690-2e88-11e9-9291-4154e7eb25f4,1,thank you miss johnson can I also have your access code please,67,72,thank you miss johnson can i also have your access code please,thank you miss johnson can i also have your access code please,thank you miss johnson can i also have your access code please,thank you miss johnson can i also have your access code please,thank you miss johnson can i also have your access code please,"['thank', 'you', 'miss', 'johnson', 'can', 'i', 'also', 'have', 'your', 'access', 'code', 'please']","['thank', 'you', 'miss', 'johnson', 'can', 'i', 'also', 'have', 'your', 'access', 'code', 'please']","['thank', 'you', 'miss', 'johnson', 'can', 'i', 'also', 'have', 'your', 'access', 'code', 'pleas']","['thank', 'you', 'miss', 'johnson', 'can', 'i', 'also', 'have', 'your', 'access', 'code', 'please']","['thank', 'miss', 'johnson', 'also', 'access', 'code', 'please']","['thank', 'miss', 'johnson', 'also', 'access', 'code', 'please']"
